CODIGO_CARRERA;NOMBRE_CARRERA;UNIVERSIDAD;LUGAR_IMPARTICION;CORTE_2020;PROMEDIO_2020;N_MATRICULADOS_2020;CORTE_2021;PROMEDIO_2021;N_MATRICULADOS_2021;CORTE_2022;PROMEDIO_2022;N_MATRICULADOS_2022;CORTE_2023;PROMEDIO_2023;N_MATRICULADOS_2023;CORTE_2024;PROMEDIO_2024;N_MATRICULADOS_2024
21015;INGENIERIA EN ADMINISTRACION AGROINDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS PROVIDENCIA;473.8;488.18;11.0;452.05;490.24;4.0;;;;538.7;538.7;1.0;;;
21023;DISENO INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - DIECIOCHO;427.9;514.21;33.0;432.25;541.02;16.0;422.2;567.04;36.0;462.9;597.28;36.0;557.5;619.63;40.0
21024;DISENO EN COMUNICACION VISUAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - DIECIOCHO;418.8;529.81;112.0;410.5;544.1;65.0;432.2;571.12;57.0;446.8;612.88;57.0;0.0;512.43;46.0
21030;INGENIERIA EN INFORMATICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;453.5;567.22;109.0;468.45;566.47;102.0;518.35;568.93;100.0;499.3;642.12;102.0;575.85;649.2;100.0
21031;INGENIERIA EN GEOMENSURA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;459.55;542.74;15.0;468.15;513.9;7.0;504.2;556.53;9.0;508.75;599.12;6.0;0.0;557.59;12.0
21032;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - DIECIOCHO;425.45;529.77;81.0;448.45;530.37;37.0;430.8;534.61;33.0;428.35;563.68;29.0;0.0;526.18;22.0
21033;DERECHO;UNIVERSIDAD TECNOLOGICA METROPOLITANA;13;;;;;;;;;;;;;0.0;379.22;69.0
21039;INGENIERIA EN INDUSTRIA ALIMENTARIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;430.25;511.07;16.0;468.45;536.76;8.0;456.25;509.51;6.0;;;;;;
21041;INGENIERIA CIVIL EN COMPUTACION MENCION INFORMATICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;449.25;584.1;128.0;469.95;570.11;140.0;486.35;564.59;148.0;506.05;657.01;140.0;0.0;609.97;149.0
21043;TRABAJO SOCIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - VIDAURRE;523.8;573.4;110.0;397.9;524.4;99.0;326.4;524.87;51.0;389.1;562.49;45.0;0.0;349.15;31.0
21045;INGENIERIA INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;476.7;542.29;10.0;432.3;514.62;6.0;465.4;544.82;9.0;455.25;567.4;8.0;0.0;474.9;13.0
21046;BACHILLERATO EN CIENCIAS DE LA INGENIERIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;484.7;529.59;10.0;494.3;551.24;11.0;566.05;595.96;4.0;510.25;579.42;8.0;550.85;613.83;4.0
21047;ARQUITECTURA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - DIECIOCHO;473.9;551.52;116.0;436.0;528.38;104.0;461.65;559.79;105.0;457.45;628.43;98.0;0.0;602.4;100.0
21048;INGENIERIA COMERCIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS PROVIDENCIA;426.8;539.71;109.0;422.1;517.54;70.0;439.4;528.16;78.0;487.5;575.22;54.0;0.0;508.21;79.0
21049;INGENIERIA CIVIL EN CIENCIA DE DATOS;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;448.7;520.46;43.0;447.35;513.81;19.0;456.0;558.82;18.0;413.65;551.36;12.0;0.0;462.36;21.0
21053;PSICOLOGIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;13;;;;;;;;;;;;;0.0;615.06;88.0
21054;INGENIERIA EN ALIMENTOS;UNIVERSIDAD TECNOLOGICA METROPOLITANA;13;;;;;;;;;;;;;508.95;571.41;5.0
21071;DIBUJANTE PROYECTISTA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;456.35;531.65;11.0;405.65;526.87;9.0;456.2;531.57;8.0;577.15;652.48;5.0;0.0;521.58;7.0
21073;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;497.5;571.45;73.0;453.55;549.7;52.0;431.4;561.51;47.0;426.15;609.71;44.0;0.0;563.38;46.0
21074;INGENIERIA CIVIL EN OBRAS CIVILES;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS CENTRAL - DIECIOCHO;433.3;548.08;69.0;442.2;523.28;39.0;432.35;535.42;19.0;433.85;596.6;30.0;0.0;525.04;24.0
21075;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;424.2;543.93;60.0;462.0;560.8;27.0;453.95;540.18;28.0;473.3;591.82;28.0;563.0;640.83;31.0
21076;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;436.4;549.28;178.0;448.6;556.68;100.0;445.25;552.98;82.0;496.5;610.38;76.0;0.0;524.21;95.0
21080;INGENIERIA EN QUIMICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS MACUL;434.5;538.32;69.0;432.05;517.98;16.0;442.05;561.72;19.0;492.3;625.12;12.0;0.0;436.64;16.0
21081;INGENIERIA EN COMERCIO INTERNACIONAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CAMPUS PROVIDENCIA;450.1;545.32;72.0;411.3;546.31;68.0;471.5;553.37;47.0;435.8;596.93;70.0;516.5;623.53;69.0
